category,brand,model,price,image_url,image_file,source_name,source_url,detail_url,ram,storage,processor,display,gpu,battery,camera,os,id,usage,price_text
Laptop,Gigabyte,GIGABYTE GAMING A16 (CMHI2PH894SH) GeForce RTX™ 4050 Intel® Core™ i7 Laptop (Black),65995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops,https://pcx.com.ph/collections/laptops,,,,,,,,,825,,
Laptop,Gigabyte,GIGABYTE GAMING A16 (CTHI3VN893SH) GeForce RTX™ 5050 Intel® Core™ i7 Laptop (Black),65995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops,https://pcx.com.ph/collections/laptops,,,,,,,,,826,,
Laptop,Gigabyte,GIGABYTE GAMING A16 (CTHH3PH893SH) GeForce RTX™ 5050 Intel® Core™ i5 Laptop (Black),74995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops,https://pcx.com.ph/collections/laptops,,,,,,,,,827,,
Laptop,Gigabyte,GIGABYTE GAMING A16 (CVHI3PH894SH) GeForce RTX™ 5060 Intel® Core™ i7 Laptop (Black),75995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops,https://pcx.com.ph/collections/laptops,,,,,,,,,828,,
Laptop,Gigabyte,GIGABYTE GAMING A16 (5THP3PH893SH) GeForce RTX™ 5050 AMD Ryzen™ 7 Laptop (Black),79995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops,https://pcx.com.ph/collections/laptops,,,,,,,,,829,,
Laptop,Gigabyte,GIGABYTE Gaming A16 (CWHI3PH894SH) GeForce RTX™ 5070 Intel® Core™ i7 Laptop (Black),87995.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops,https://pcx.com.ph/collections/laptops,,,,,,,,,830,,
Laptop,Gigabyte,Gigabyte Gaming A16 GA63H 3WHK3PHC94SH,93999.0,,,Laptop Factory Home,https://laptopfactory.com.ph/,https://laptopfactory.com.ph/product/gigabyte-gaming-a16-ga63h-3whk3phc94sh/,,,,,,,,,831,,
Laptop,Gigabyte,"GIGABYTE AERO X16 16"" Gaming Laptop [165Hz][RYZEN Al 7 350][RTX 5060 8GB][32GB DDR5][1TB SSD][Space Gray]",94900.0,,,Benstore Laptops,https://benstore.com.ph/327-laptops?page=4,https://benstore.com.ph/327-laptops?page=4,8GB,1TB SSD,,165Hz,RTX 5060 8GB,,,,832,,
Laptop,Gigabyte,"GIGABYTE AERO X16 16"" Gaming Laptop [165Hz][RYZEN Al 7 350][RTX 5070 8GB][32GB DDR5][1TB SSD][Space Gray]",109900.0,,,Benstore Laptops,https://benstore.com.ph/327-laptops?page=4,https://benstore.com.ph/327-laptops?page=4,8GB,1TB SSD,,165Hz,RTX 5070 8GB,,,,833,,
Laptop,Gigabyte,"GIGABYTE AERO X16 16"" Gaming Laptop [165Hz][RYZEN Al 7 350][RTX 5060 8GB][32GB DDR5][1TB SSD][Space Gray]",114900.0,,,Benstore Laptops,https://benstore.com.ph/327-laptops?page=4,https://benstore.com.ph/327-laptops?page=4,8GB,1TB SSD,,165Hz,RTX 5060 8GB,,,,834,,
Laptop,Gigabyte,"GIGABYTE AERO X16 16"" Gaming Laptop [165Hz][RYZEN Al 7 350][RTX 5070 8GB][32GB DDR5][1TB SSD][Space Gray]",124900.0,,,Benstore Laptops,https://benstore.com.ph/327-laptops?page=4,https://benstore.com.ph/327-laptops?page=4,8GB,1TB SSD,,165Hz,RTX 5070 8GB,,,,835,,
Laptop,HP,"HP 14S-DQ3036TU 14"" Student Laptop | 14"" HD | Pentium Silver N6000 | UHD Graphics | 8GB RAM | 256GB SSD | WIN 11",5000.0,https://www.gigahertz.com.ph/cdn/shop/files/2026-04-07-JC_LAP-HP14S-DQ3036TUN6000256GBSSD8GBWIN11GOLD.jpg?v=1776222367&width=1600,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_HP_HP_14S-DQ3036TU_14_Student_Laptop_14_HD_Pentium_Silver_N6000_UHD_Graphics_8GB_RA_2a8a6d71f2.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=2,https://www.gigahertz.com.ph/products/hp-14s-dq3036tu,8GB RAM,256GB SSD,Pentium Silver N6000,00 In,UHD Graphics,,,WIN 11,836,,
Laptop,HP,"HP Notebook 15s-FQ5157TU | 15.6"" HD | i5-1235U | Iris Xe Graphics | 8GB RAM | 512GB SSD | WIN 11",5000.0,https://www.gigahertz.com.ph/cdn/shop/files/2026-04-07-JC_LAP-HP15S-FQ5157TUi5-1235U512GBSSD8GBWIN11sSILVER.jpg?v=1776222471&width=1600,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_HP_HP_Notebook_15s-FQ5157TU_15_6_HD_i5-1235U_Iris_Xe_Graphics_8GB_RAM_512GB_SSD_WIN_f5068c6424.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=2,https://www.gigahertz.com.ph/products/hp-notebook-15s-fq5157tu,8GB RAM,512GB SSD,,00 In,,,,WIN 11,837,,
Laptop,HP,"HP Omnibook 5 Flip 14-FP0092TU | 14"" IPS | Intel Core 5-120U | Intel Graphics | 16GB RAM | 1TB SSD | WIN 11 HOME",5000.0,https://www.gigahertz.com.ph/cdn/shop/files/2026-04-27_HPOmnibook5Flip14-FP0092TU.jpg?v=1777955511&width=1600,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_HP_HP_Omnibook_5_Flip_14-FP0092TU_14_IPS_Intel_Core_5-120U_Intel_Graphics_16GB_RAM__e24990733c.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=4,https://www.gigahertz.com.ph/products/lap-hp-omnibook-5-flip-14-fp0092tu-14-ips-intel-core-5-120u-intel-graphics-16gb-ram-1tb-ssd-win-11-home,16GB RAM,1TB SSD,Intel Core 5-120U,00 In | IPS,,,,WIN 11,838,,
Laptop,HP,HP HP Envy x360 14-FC0065TU (Meteor Silver) 14inch WUXGA Touch | Intel Core Ultra 7 155U | 16GB RAM | 512GB SSD | Intel Graphics | Windows 11,5000.0,https://shop.villman.com/cdn/shop/files/dfxccx_500x_5495b22e-52d1-4207-a048-35f9c36acd2a_{width}x.png?v=1717828681,,VillMan Shop New Models,https://shop.villman.com/collections/new-models,https://shop.villman.com/products/hp-envy-x360-14-fc0065tu-1,16GB RAM,512GB SSD,Intel Core Ultra 7 155U,14inch | WUXGA,,,,Windows 11,839,,
Laptop,HP,HP Pavilion Aero 13-BE2114AU (Ceramic White) 13.3inch WQXGA | AMD Ryzen 5 7535U | 16GB | 512GB SSD | AMD Radeon Graphics | Windows 11 Home,5000.0,,,VillMan Shop New Models,https://shop.villman.com/collections/new-models?page=3,https://shop.villman.com/collections/new-models?page=3,16GB,512GB SSD,AMD Ryzen 5 7535U,13.3inch | WQXGA,AMD Radeon Graphics,,,Windows 11 Home,840,,
Laptop,HP,HP HP Envy x360 14-FC0066TU (Meteor Silver) 14inch OLED Touch | Intel Core Ultra 7 155U | 16GB RAM | 1TB SSD | Intel Graphics | Windows 11,5500.0,https://shop.villman.com/cdn/shop/files/dfxccx_500x_c3acd7a8-1589-49a5-9cb2-644cec501a5f_{width}x.png?v=1717828642,,VillMan Shop New Models,https://shop.villman.com/collections/new-models,https://shop.villman.com/products/hp-envy-x360-14-fc0066tu,16GB RAM,1TB SSD,Intel Core Ultra 7 155U,14inch | OLED,,,,Windows 11,841,,
Laptop,HP,HP Laptop Promotion,6000.0,https://pcx.com.ph/cdn/shop/articles/HP-BTS-2026-1000x1000_3dd0a627-1709-4922-8731-23c5a59261a0.jpg?v=1778653232&width=1,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_HP_HP_Laptop_Promotion_add6bb0368.jpg,PC Express All Laptop Tagged,https://pcx.com.ph/collections/all-products/laptop,https://pcx.com.ph/blogs/promotions/hp-laptop-promotion,,,,,,,,,842,,
Laptop,HP,"HP Pavilion Aero 13-BG0038AU | 13.3"" WQXGA | Ryzen™ 5 8640U | Radeon™ Graphics | 16 GB RAM | 512 GB SSD | WIN 11",6000.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops,https://www.gigahertz.com.ph/collections/all-laptops,16 GB RAM,512 GB SSD,,WQXGA,Radeon™ Graphics,,,WIN 11,843,,
Laptop,HP,"HP Pavilion Aero 13-BG0039AU | 13.3"" WQXGA | Ryzen 7 8840U | AMD Radeon™ Graphics | 16 GB RAM | 1TB SSD | WIN 11",6000.0,https://www.gigahertz.com.ph/cdn/shop/files/2026-04-07-JC_LAP-HPPAVILIONAERO13-BG0039AUR7-8840U1TBSSD16GBWIN11sSKYBLUE.jpg?v=1776222849&width=1600,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_HP_HP_Pavilion_Aero_13-BG0039AU_13_3_WQXGA_Ryzen_7_8840U_AMD_Radeon_Graphics_16_GB__f1c803c0db.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=2,https://www.gigahertz.com.ph/products/hp-pavilion-aero-13-bg0039au-13-3-wqxga-ryzen-7-amd-radeon%E2%84%A2-graphics-16-gb-ram-1tb-ssd-win-11,16 GB RAM,1TB SSD,Ryzen 7 8840U,00 In | WQXGA,AMD Radeon™ Graphics,,,WIN 11,844,,
Laptop,HP,"HP LAPTOP 14 - EP0445TU (D07C0PA) LAPTOP | 14"" Full-HD | Intel i3-1315U | 8GB RAM | 512GB SSD | Intel UHD | Win 11 Home",6000.0,https://www.gigahertz.com.ph/cdn/shop/files/LAP-HP_14-EP0445TU_i3-1315U_512GB_SSD_8GB_WIN11sm_SILVER.jpg?v=1781839679&width=1000,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_HP_HP_LAPTOP_14_-_EP0445TU_D07C0PA_LAPTOP_14_Full-HD_Intel_i3-1315U_8GB_RAM_512GB_S_03702b99e3.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=5,https://www.gigahertz.com.ph/products/hp-laptop-14-ep0445tu-d07c0pa-14-full-hd-intel-i3-1315u-8gb-ram-512gb-ssd-intel-uhd-win-11-home,8GB RAM,512GB SSD,,00 In,,,,Win 11,845,,
Laptop,HP,"HP Victus 15-FA2401TX Gaming Laptop (Mica Silver) | 15.6"" FHD (1920x1080) 144Hz IPS | Core i5-13420H | 16GB RAM | 512GB SSD | RTX 5050 | Windows 11 Home",6000.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=5,https://www.gigahertz.com.ph/collections/all-laptops?page=5,16GB RAM,512GB SSD,Core i5-13420H,IPS | FHD | 144Hz,RTX 5050,,,Windows 11 Home,846,,
Laptop,HP,"HP Notebook 15s-EQ3067AU | 15.6"" HD | Ryzen 5 5625UA | Radeon Graphics | 8GB RAM | 512GB SSD | WIN 11",6200.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=8,https://www.gigahertz.com.ph/collections/all-laptops?page=8,8GB RAM,512GB SSD,Ryzen 5 5625UA,,Radeon Graphics,,,WIN 11,847,,
Laptop,HP,"HP Notebook 15s-EQ3067AU | 15.6"" HD | Ryzen 5 5625UA | Radeon Graphics | 8GB RAM | 512GB SSD | WIN 11",6461.96,https://www.gigahertz.com.ph/cdn/shop/files/2026-04-07-JC_LAP-HP15S-EQ3067AUR5-5625U512GBSSD8GBWIN11sSILVERcopy.jpg?v=1776222426&width=1600,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_HP_HP_Notebook_15s-EQ3067AU_15_6_HD_Ryzen_5_5625UA_Radeon_Graphics_8GB_RAM_512GB_SS_a8f68fc9c3.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=8,https://www.gigahertz.com.ph/products/hp-notebook-15s-eq3067au,8GB RAM,512GB SSD,Ryzen 5 5625UA,,Radeon Graphics,,,WIN 11,848,,
Laptop,HP,"HP Pavilion Aero 13-BG0038AU | 13.3"" WQXGA | Ryzen™ 5 8640U | Radeon™ Graphics | 16 GB RAM | 512 GB SSD | WIN 11",7000.0,https://www.gigahertz.com.ph/cdn/shop/files/2026-04-07-JC_LAP-HPPAVILIONAERO13-BG0038AUR5-8640U512GBSSD16GBWIN11sSKYBLUE_b892ac2f-ccf6-4432-b1e6-26cd73eec860.jpg?v=1776222786&width=1600,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_HP_HP_Pavilion_Aero_13-BG0038AU_13_3_WQXGA_Ryzen_5_8640U_Radeon_Graphics_16_GB_RAM__d22270b332.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops,https://www.gigahertz.com.ph/products/hp-pavilion-aero-13-bg0038au-13-3-wqxga-ryzen%E2%84%A2-5-8640u-radeon%E2%84%A2-graphics-16-gb-ram-512-gb-ssd-win-11,16 GB RAM,512 GB SSD,,00 In | WQXGA,Radeon™ Graphics,,,WIN 11,849,,
Laptop,HP,"HP Omnibook 5 Flip 14-FP0092TU | 14"" IPS | Intel Core 5-120U | Intel Graphics | 16GB RAM | 1TB SSD | WIN 11 HOME",7000.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=4,https://www.gigahertz.com.ph/collections/all-laptops?page=4,16GB RAM,1TB SSD,Intel Core 5-120U,IPS,,,,WIN 11,850,,
Laptop,HP,"HP Pavilion Aero 13-BG0083AU | 13.3"" WQXGA | AMD Ryzen 5 8640U | AMD Radeon Graphics | 16GB RAM | 1TB SSD | WIN 11 HOME",7000.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=5,https://www.gigahertz.com.ph/collections/all-laptops?page=5,16GB RAM,1TB SSD,AMD Ryzen 5 8640U,WQXGA,AMD Radeon Graphics,,,WIN 11,851,,
Laptop,HP,"HP Pavilion Aero 13-BG0083AU | 13.3"" WQXGA | AMD Ryzen 5 8640U | AMD Radeon Graphics | 16GB RAM | 1TB SSD | WIN 11 HOME",8000.0,https://www.gigahertz.com.ph/cdn/shop/files/24C1-Pavilion-13SkyBlueNTIRCamnonFPRWin11CoreSetFrontWhiteBG_c08932248.jpg?v=1752139123&width=400,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_HP_HP_Pavilion_Aero_13-BG0083AU_13_3_WQXGA_AMD_Ryzen_5_8640U_AMD_Radeon_Graphics_16_e4f611fdbb.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=5,https://www.gigahertz.com.ph/products/hp-pavilion-aero-13-bg0083au-13-3-wqxga-amd-ryzen-5-8640u-amd-radeon-graphics-16gb-ram-1tb-ssd-win-11-home,16GB RAM,1TB SSD,AMD Ryzen 5 8640U,00 In | WQXGA,AMD Radeon Graphics,,,WIN 11,852,,
Laptop,HP,"HP Pavilion Aero 13-BG0039AU | 13.3"" WQXGA | Ryzen 7 8840U | AMD Radeon™ Graphics | 16 GB RAM | 1TB SSD | WIN 11",9000.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=2,https://www.gigahertz.com.ph/collections/all-laptops?page=2,16 GB RAM,1TB SSD,Ryzen 7 8840U,WQXGA,AMD Radeon™ Graphics,,,WIN 11,853,,
Laptop,HP,"HP OmniBook X 14-FE1009QU Laptop (Glacier Silver) | 14"" 2.2K (2240x1400) IPS | Snapdragon X Elite X1P-42-100 | 16GB RAM | 512GB SSD | Qualcomm Adreno GPU | Windows 11 Home",9000.0,https://www.gigahertz.com.ph/cdn/shop/files/LAP-HP_OMNIBOOK_X_14-FE1009QU_X1P-42-100_512GB_SSD_16GB_WIN11s_SILVER.jpg?v=1781840517&width=1000,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_HP_HP_OmniBook_X_14-FE1009QU_Laptop_Glacier_Silver_14_2_2K_2240x1400_IPS_Snapdragon_b39a76895a.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=5,https://www.gigahertz.com.ph/products/hp-omnibook-x-14-fe1009qu-laptop-glacier-silver-14-2-2k-2240x1400-ips-snapdragon-x-elite-x1p-42-100-16gb-ram-512gb-ssd-qualcomm-adreno-gpu-windows-11-home,16GB RAM,512GB SSD,Snapdragon X Elite X1P-42-100,00 In | IPS,Adreno GPU,,,Windows 11 Home,854,,
Laptop,HP,"HP LAPTOP 14 - EP0445TU (D07C0PA) LAPTOP | 14"" Full-HD | Intel i3-1315U | 8GB RAM | 512GB SSD | Intel UHD | Win 11 Home",9000.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=5,https://www.gigahertz.com.ph/collections/all-laptops?page=5,8GB RAM,512GB SSD,,,,,,Win 11,855,,
Laptop,HP,"HP OmniBook X 14-FE0015QU Laptop (Meteor Silver Aluminum) | 14"" 2.2K (2240x1400) IPS | Snapdragon X Elite X1E-78-100 | 16GB RAM | 1TB SSD | Qualcomm Adreno GPU | Windows 11 Home",10000.0,https://www.gigahertz.com.ph/cdn/shop/files/LAP-HP_OMNIBOOK_X_14-FE0015QU_X1E-78-100_1TB_SSD_16GB_WIN11s_SILVER.jpg?v=1781845368&width=1000,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_HP_HP_OmniBook_X_14-FE0015QU_Laptop_Meteor_Silver_Aluminum_14_2_2K_2240x1400_IPS_Sn_08030988f2.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=5,https://www.gigahertz.com.ph/products/hp-omnibook-x-14-fe0015qu-laptop-meteor-silver-aluminum-14-2-2k-2240x1400-ips-snapdragon-x-elite-x1e-78-100-16gb-ram-1tb-ssd-qualcomm-adreno-gpu-windows-11-home,16GB RAM,1TB SSD,Snapdragon X Elite X1E-78-100,00 In | IPS,Adreno GPU,,,Windows 11 Home,856,,
Laptop,HP,"HP Victus 15-FA2401TX Gaming Laptop (Mica Silver) | 15.6"" FHD (1920x1080) 144Hz IPS | Core i5-13420H | 16GB RAM | 512GB SSD | RTX 5050 | Windows 11 Home",10000.0,https://www.gigahertz.com.ph/cdn/shop/files/LAP-HP_VICTUS_15-FA2401TX_I5-13420H_RTX5050_8GB_512GB_SSD_16GB_WIN11sm_SILVER.jpg?v=1781840181&width=1000,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Laptop_HP_HP_Victus_15-FA2401TX_Gaming_Laptop_Mica_Silver_15_6_FHD_1920x1080_144Hz_IPS_Cor_3fc33accbd.jpg,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=5,https://www.gigahertz.com.ph/products/hp-victus-15-fa2401tx-gaming-laptop-mica-silver-15-6-fhd-1920x1080-144hz-ips-core-i5-13420h-16gb-ram-512gb-ssd-rtx-5050-windows-11-home,16GB RAM,512GB SSD,Core i5-13420H,00 In | IPS | FHD | 144Hz,RTX 5050,,,Windows 11 Home,857,,
Laptop,HP,HP 15-fd0622TU (Natural Silver) 15.6-in FHD Core i7-1255U | 16GB | 512GB SSD | Intel Iris Xe Graphics | Window 11,10000.0,,,VillMan Shop New Models,https://shop.villman.com/collections/new-models,https://shop.villman.com/collections/new-models,16GB,512GB SSD,Core i7-1255U,FHD,Intel Iris Xe Graphics,,,,858,,
Laptop,HP,HP HP Victus Gaming 16-R0085TX (Mica Silver) 16.1inch FHD | Intel Core i5-13500HX | 16GB RAM | 512GB SSD | NVIDIA Geforce RTX 4060 8GB | Windows 11 Home,14000.0,https://shop.villman.com/cdn/shop/files/c08524433_{width}x.png?v=1717832491,,VillMan Shop New Models,https://shop.villman.com/collections/new-models?page=3,https://shop.villman.com/products/hp-victus-16-r0085tx,16GB RAM,512GB SSD,Intel Core i5-13500HX,16.1inch | FHD,NVIDIA Geforce RTX 4060 8GB,,,Windows 11 Home,859,,
Laptop,HP,"HP 14S-DQ3036TU 14"" Student Laptop | 14"" HD | Pentium Silver N6000 | UHD Graphics | 8GB RAM | 256GB SSD | WIN 11",14956.92,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=2,https://www.gigahertz.com.ph/collections/all-laptops?page=2,8GB RAM,256GB SSD,Pentium Silver N6000,,UHD Graphics,,,WIN 11,860,,
Laptop,HP,HP HP Omen Gaming 16-XF0031AX (Shadow Black) 16.1inch QHD | AMD Ryzen 7 7840HS | 16GB RAM | 1TB SSD | NVIDIA Geforce RTX 4060 8GB | Windows 11 Home,19000.0,https://shop.villman.com/cdn/shop/files/16-XF0031AX_{width}x.jpg?v=1728643036,,VillMan Shop New Models,https://shop.villman.com/collections/new-models?page=3,https://shop.villman.com/products/hp-omen-gaming-16-xf0031ax,16GB RAM,1TB SSD,AMD Ryzen 7 7840HS,16.1inch | QHD,NVIDIA Geforce RTX 4060 8GB,,,Windows 11 Home,861,,
Laptop,HP,"HP 14S-DQ3036TU 14"" Student Laptop | 14"" HD | Pentium Silver N6000 | UHD Graphics | 8GB RAM | 256GB SSD | WIN 11",19999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=2,https://www.gigahertz.com.ph/collections/all-laptops?page=2,8GB RAM,256GB SSD,Pentium Silver N6000,,UHD Graphics,,,WIN 11,862,,
Laptop,HP,"HP OmniBook X 14-FE1009QU Laptop (Glacier Silver) | 14"" 2.2K (2240x1400) IPS | Snapdragon X Elite X1P-42-100 | 16GB RAM | 512GB SSD | Qualcomm Adreno GPU | Windows 11 Home",21000.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=5,https://www.gigahertz.com.ph/collections/all-laptops?page=5,16GB RAM,512GB SSD,Snapdragon X Elite X1P-42-100,IPS,Adreno GPU,,,Windows 11 Home,863,,
Laptop,HP,HP HP Omen Gaming 16-WF0069TX (Shadow Black) 16.1inch FHD | Intel Core i5-13500HX | 16GB RAM | 512GB SSD | NVIDIA Geforce RTX 4060 8GB | Windows 11,23500.0,https://shop.villman.com/cdn/shop/files/ImageMain322x_500x_8f69cf24-9c99-42da-866e-7368b62ddbc5_{width}x.png?v=1717834545,,VillMan Shop New Models,https://shop.villman.com/collections/new-models?page=3,https://shop.villman.com/products/hp-victus-gaming-16-wf0069tx,16GB RAM,512GB SSD,Intel Core i5-13500HX,16.1inch | FHD,NVIDIA Geforce RTX 4060 8GB,,,Windows 11,864,,
Laptop,HP,"HP 14S-DQ3036TU 14"" Student Laptop | 14"" HD | Pentium Silver N6000 | UHD Graphics | 8GB RAM | 256GB SSD | WIN 11",24999.0,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=2,https://www.gigahertz.com.ph/collections/all-laptops?page=2,8GB RAM,256GB SSD,Pentium Silver N6000,,UHD Graphics,,,WIN 11,865,,
Laptop,HP,HP 14-EM0105AU (983L7PA) AMD Ryzen™ 5 Laptop (Natural Silver),27990.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops,https://pcx.com.ph/collections/laptops,,,,,,,,,866,,
Laptop,HP,HP 15-FC0274AU (AD6U6PA) AMD Ryzen™ 3 Laptop (Warm Goid),27990.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops,https://pcx.com.ph/collections/laptops,,,,,,,,,867,,
Laptop,HP,HP 15S-FQ5346TU (9W123PA) Intel® Core™ i3 Laptop (Natural Silver),28990.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops,https://pcx.com.ph/collections/laptops,,,,,,,,,868,,
Laptop,HP,"HP Notebook 15s-EQ3067AU | 15.6"" HD | Ryzen 5 5625UA | Radeon Graphics | 8GB RAM | 512GB SSD | WIN 11",29537.04,,,GigaHertz All Laptops,https://www.gigahertz.com.ph/collections/all-laptops?page=8,https://www.gigahertz.com.ph/collections/all-laptops?page=8,8GB RAM,512GB SSD,Ryzen 5 5625UA,,Radeon Graphics,,,WIN 11,869,,
Laptop,HP,HP 14-EP1039TU (A4HX3PA) Intel® Core™ 3 Laptop (Natural Silver),29699.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops,https://pcx.com.ph/collections/laptops,,,,,,,,,870,,
Laptop,HP,Hp Pavilion 14-EP0263TU Natural Silver 14in FHD 1920 x 1080 | Intel Core i3-1315U | 8GB DDR4 | 512GB SSD | Windows 11 Home,29990.0,,,Silicon Valley PH Laptops,https://siliconvalley.com.ph/product-category/laptops/page/8/,https://siliconvalley.com.ph/product/hp-pavilion-14-ep0263tu-natural-silver-14in-fhd-1920-x-1080-intel-core-i3-1315u-8gb-ddr4-512gb-ssd-windows-11-home/,8GB DDR4,512GB SSD,Intel Core i3-1315U,14in | FHD,,,,Windows 11 Home,871,,
Laptop,HP,HP Laptop 14-ep0330TU,29999.0,,,Laptop Factory Mainstream Laptops,https://laptopfactory.com.ph/product-category/mainstream-laptops/page/2/,https://laptopfactory.com.ph/product/hp-laptop-14-ep0330tu/,,,,,,,,,872,,
Laptop,HP,HP Laptop 15-fc0756AU,29999.0,,,Laptop Factory Mainstream Laptops,https://laptopfactory.com.ph/product-category/mainstream-laptops/page/2/,https://laptopfactory.com.ph/product/hp-laptop-15-fc0756au/,,,,,,,,,873,,
Laptop,HP,HP 15-FC0253AU (C42MPPA) AMD Ryzen™ 3 Laptop (Natural Silver),30990.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=4,https://pcx.com.ph/collections/laptops?page=4,,,,,,,,,874,,
Laptop,HP,HP 14-EP1039TU (A4HX3PA) Intel® Core™ 3 Laptop (Natural Silver),32990.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops,https://pcx.com.ph/collections/laptops,,,,,,,,,875,,
Laptop,HP,HP 15-FC0485AU (BX8A9PA) AMD Ryzen™ 3 Laptop (Natural Silver),32990.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=4,https://pcx.com.ph/collections/laptops?page=4,,,,,,,,,876,,
Laptop,HP,HP 14-EP0330TU (C5AX3PA) Intel® Core™ i3 Laptop (Natural Silver),32990.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=4,https://pcx.com.ph/collections/laptops?page=4,,,,,,,,,877,,
Laptop,HP,HP 15 FD0451TU (C5AX9PA) Intel® Core™ i3 Laptop (Natural Silver),32990.0,,,PC Express Laptops,https://pcx.com.ph/collections/laptops?page=7,https://pcx.com.ph/collections/laptops?page=7,,,,,,,,,878,,
